feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2.1.1.113.Site.specific.DNA.methyltransferase..cytosine.N.4..specific.	diagnosis	Ctl	-2.33167779565031	0.643664027959668	187	125	0.000458006604021952	0.0126166902080301
X6.1.1.3.Threonine..tRNA.ligase	diagnosis	Ctl	0.274137004567218	0.0756168449585877	187	187	0.000465050558078533	0.0127403411130745
X3.6.3.31.Transferred.entry.7.6.2.11	diagnosis	Ctl	0.238639310389925	0.0663623358121226	187	187	0.000476030947942996	0.0128994038393684
X6.4.1.2.Acetyl.CoA.carboxylase	diagnosis	Ctl	-0.664307178896055	0.184450847017731	187	187	0.000475772692756774	0.0128994038393684
X6.1.1.20.Phenylalanine..tRNA.ligase	diagnosis	Ctl	0.232256555429299	0.0643983972511552	187	187	0.000493222521666537	0.0132930134758343
X3.1.21.7.Deoxyribonuclease.V	diagnosis	Ctl	-2.81049551831935	0.784770785555607	187	127	0.000500226553647603	0.0134092989058438
X7.3.2.3.ABC.type.sulfate.transporter	diagnosis	Ctl	-2.78295549413892	0.78043240348162	187	103	0.000509680707043474	0.0135896684776404
X1.13.11.24.Quercetin.2.3.dioxygenase	diagnosis	Ctl	-1.66615542346815	0.467977075131166	187	182	0.000515531296229465	0.0136252843794497
X1.2.1.16.Succinate.semialdehyde.dehydrogenase..NAD.P.....	diagnosis	Ctl	-3.08109245912996	0.864019896587498	187	155	0.000521368668114051	0.0136252843794497
X1.2.3.3.Pyruvate.oxidase	Age	Age	0.0806180074065741	0.0222135528701103	187	75	0.000532878149617467	0.0136252843794497
X1.3.1.34.2.4.dienoyl.CoA.reductase..NADPH.	diagnosis	Ctl	-1.35166863045907	0.378334673445937	187	186	0.000532162529161366	0.0136252843794497
X2.7.1.15.Ribokinase	diagnosis	Ctl	-0.564155088783271	0.157948661547097	187	187	0.000523452285271735	0.0136252843794497
X4.1.3.27.Anthranilate.synthase	diagnosis	Ctl	0.593692455447734	0.167353186531455	187	187	0.000525644389066546	0.0136252843794497
X4.2.2.n2.Peptidoglycan.lytic.endotransglycosylase	diagnosis	Ctl	-3.0930399853299	0.86871310240626	187	103	0.00053280497265114	0.0136252843794497
X7.1.1.7.Ubiquinol.oxidase..electrogenic..proton.motive.force.generating.	diagnosis	Ctl	-2.90081858025668	0.814230846070521	187	98	0.00052670352972281	0.0136252843794497
X1.3.99.22.Transferred.entry.1.3.98.3	Age	Age	-0.0347704558740401	0.00959054708407859	187	187	0.000538776379582195	0.013705811370392
X1.11.1.7.Peroxidase	Age	Age	0.0503106653992384	0.0136936716011982	187	22	0.000566042623663939	0.0139727521883566
X1.14.12.17.Nitric.oxide.dioxygenase	diagnosis	Ctl	-2.79656104401094	0.79049235776082	187	132	0.00056727054994496	0.0139727521883566
X1.5.5.1.Electron.transferring.flavoprotein.dehydrogenase	diagnosis	Ctl	-3.08591422256015	0.868035320005688	187	122	0.000555076744715475	0.0139727521883566
X2.1.1.191.23S.rRNA..cytosine.1962..C.5...methyltransferase	Age	Age	-0.0185735331255284	0.00513453519254985	187	187	0.000570629682496502	0.0139727521883566
X2.5.1.17.Corrinoid.adenosyltransferase	diagnosis	Ctl	-0.715487910129997	0.201273591072662	187	187	0.000565471722242431	0.0139727521883566
X3.6.1.54.UDP.2.3.diacylglucosamine.diphosphatase	diagnosis	Ctl	-1.23937793754925	0.34984605961713	187	184	0.000570879301277733	0.0139727521883566
X5.4.99.20.23S.rRNA.pseudouridine.2457..synthase	diagnosis	Ctl	-2.8314942585523	0.798683172293033	187	116	0.000571689018536853	0.0139727521883566
X6.1.1.1.Tyrosine..tRNA.ligase	diagnosis	Ctl	0.239911885287789	0.0670106056835603	187	187	0.000564222879457433	0.0139727521883566
X2.7.1.197.Protein.N.pi..phosphohistidine..D.mannitol.phosphotransferase	diagnosis	Ctl	-3.13647320348457	0.885373314956626	187	106	0.000581096454114532	0.0141333996108052
X3.5.1.124.Protein.deglycase	diagnosis	Ctl	-2.65825259036568	0.753595482897884	187	95	0.00059046065007674	0.0142914407829254
X1.6.1.1.NAD.P.....transhydrogenase..Si.specific.	diagnosis	Ctl	-1.99421792444923	0.565599525648414	187	178	0.000600630695332335	0.0144673654440919
X1.21.98.4.PqqA.peptide.cyclase	Age	Age	0.0475293944698316	0.0130981002274438	187	29	0.00062995047176327	0.0146045527811181
X1.3.8.7.Medium.chain.acyl.CoA.dehydrogenase	diagnosis	Ctl	-2.46920175705617	0.702714146248815	187	109	0.00062501780674957	0.0146045527811181
X1.3.8.8.Long.chain.acyl.CoA.dehydrogenase	diagnosis	Ctl	-2.45761198138772	0.700935357010671	187	109	0.000641974245022868	0.0146045527811181
X2.1.1.148.Thymidylate.synthase..FAD.	diagnosis	Ctl	1.1858709169849	0.333789635883536	187	186	0.00064382039547752	0.0146045527811181
X2.1.1.181.23S.rRNA..adenine.1618..N.6...methyltransferase	diagnosis	Ctl	-1.77617330550484	0.505565456397397	187	175	0.000631527821412626	0.0146045527811181
X2.5.1.74.1.4.dihydroxy.2.naphthoate.polyprenyltransferase	diagnosis	Ctl	-0.792637061883101	0.225766042811687	187	187	0.000612870920794282	0.0146045527811181
X3.1.3.12.Trehalose.phosphatase	diagnosis	Ctl	-2.35114591058215	0.670612512057941	187	122	0.000636376174376402	0.0146045527811181
X3.2.2.20.DNA.3.methyladenine.glycosylase.I	diagnosis	Ctl	-0.838788566116289	0.238354655300381	187	187	0.000632509506364374	0.0146045527811181
X3.6.1.13.ADP.ribose.diphosphatase	diagnosis	Ctl	0.750717869512862	0.212849523490097	187	187	0.000610742364194497	0.0146045527811181
X4.3.1.7.Ethanolamine.ammonia.lyase	diagnosis	Ctl	-1.33320798225158	0.380276352368882	187	186	0.000644404655404329	0.0146045527811181
X4.6.1.17.Cyclic.pyranopterin.monophosphate.synthase	diagnosis	Ctl	0.536823474153715	0.153515807496175	187	187	0.000635840591261393	0.0146045527811181
X5.4.4.2.Isochorismate.synthase	diagnosis	Ctl	-1.41994980167522	0.405738933277055	187	185	0.000641980593049259	0.0146045527811181
X6.3.4.14.Biotin.carboxylase	diagnosis	Ctl	-0.53009996047357	0.150400163086154	187	187	0.000616512225275632	0.0146045527811181
X3.5.4.13.dCTP.deaminase	diagnosis	Ctl	-2.47348479796965	0.708501165759728	187	159	0.000647385760432028	0.0146057257987063
X1.2.1.22.Lactaldehyde.dehydrogenase	diagnosis	Ctl	-1.49640672386502	0.428270779256433	187	180	0.000653935738902505	0.0146870432169725
X2.7.1.50.Hydroxyethylthiazole.kinase	diagnosis	Ctl	0.522862111859893	0.149395729090162	187	187	0.000661596963065097	0.0147924773894286
X2.3.1.179.Beta.ketoacyl..acyl.carrier.protein..synthase.II	Age	Age	-0.00697630179403756	0.00190970285543157	187	187	0.000669320125589212	0.0148983488669099
X3.1.3.74.Pyridoxal.phosphatase	diagnosis	Ctl	-2.80918019896901	0.803393149655891	187	111	0.000678147715406256	0.015008661652935
X3.2.2.28.Double.stranded.uracil.DNA.glycosylase	diagnosis	Ctl	-3.14535013061213	0.901851267616547	187	126	0.00068330649723551	0.015008661652935
X4.1.3.3.N.acetylneuraminate.lyase	Age	Age	-0.0198890725366764	0.00566261629772336	187	187	0.000681588178643178	0.015008661652935
X2.4.99.13..Kdo..lipid.IV.A..3.deoxy.D.manno.octulosonic.acid.transferase	diagnosis	Ctl	-2.71741954670281	0.779273317708226	187	103	0.000687101734482335	0.0150258300356532
X1.16.1.3.Aquacobalamin.reductase	diagnosis	Ctl	-2.93266036777098	0.84425420758057	187	126	0.000692409702599669	0.0150757850531089
X6.1.1.17.Glutamate..tRNA.ligase	diagnosis	Ctl	0.246596839751257	0.0706500662724103	187	187	0.000698336645731528	0.0151387239809452
X2.7.1.170.Anhydro.N.acetylmuramic.acid.kinase	diagnosis	Ctl	-1.1423108291874	0.328965969674045	187	187	0.000706725904219323	0.0152542656209418
X3.2.1.10.Oligo.1.6.glucosidase	diagnosis	Ctl	0.902869899918674	0.260467007043817	187	187	0.000722326192896113	0.0155237861973277
X1.1.1.251.Galactitol.1.phosphate.5.dehydrogenase	diagnosis	Ctl	-2.9166609581856	0.840742659582553	187	118	0.000738224258279658	0.0157973654582934
X1.11.1.21.Catalase.peroxidase	diagnosis	Ctl	-2.82865425042252	0.816803314696196	187	151	0.000742926855614861	0.0158300568465628
X2.6.1.81.Succinylornithine.transaminase	diagnosis	Ctl	-2.74207659086347	0.793745944915641	187	128	0.000761446649898941	0.0161524224584439
X6.2.1.30.Phenylacetate..CoA.ligase	diagnosis	Ctl	-0.612295092631828	0.177872913375014	187	187	0.000764535038145361	0.0161524224584439
X2.1.1.77.Protein.L.isoaspartate.D.aspartate..O.methyltransferase	diagnosis	Ctl	-2.37313223865969	0.685471746452637	187	163	0.000773246966546344	0.0162675501063294
X1.1.1.157.3.hydroxybutyryl.CoA.dehydrogenase	Age	Age	-0.0326097580645638	0.00919646424515295	187	187	0.000788671663336166	0.0165151283130158
X1.2.1.12.Glyceraldehyde.3.phosphate.dehydrogenase..phosphorylating.	Age	Age	0.0294783459367467	0.00848264670251371	187	187	0.000836424899145594	0.0165151283130158
X1.5.1.7.Saccharopine.dehydrogenase..NAD.....L.lysine.forming.	diagnosis	Ctl	1.67202501736871	0.481521999950932	187	187	0.0008334934931287	0.0165151283130158
X1.6.5.2.NAD.P.H.dehydrogenase..quinone.	diagnosis	Ctl	-1.98853469373415	0.57977506269119	187	176	0.000836511224434751	0.0165151283130158
X1.7.1.6.Azobenzene.reductase	Age	Age	0.0951746887537213	0.0274569126433562	187	87	0.00084794882634016	0.0165151283130158
X2.1.1.186.23S.rRNA..cytidine.2498..2..O..methyltransferase	diagnosis	Ctl	-2.71541047863486	0.790211109179562	187	143	0.00081478119713016	0.0165151283130158
X2.1.1.266.23S.rRNA..adenine.2030..N.6...methyltransferase	diagnosis	Ctl	-2.73087715761977	0.797349234164058	187	126	0.00083838755711059	0.0165151283130158
X2.3.3.9.Malate.synthase	diagnosis	Ctl	-2.81772144012076	0.821321710618826	187	147	0.000814469855499731	0.0165151283130158
X2.4.2.15.Guanosine.phosphorylase	diagnosis	Ctl	-2.51746309280263	0.730857294995371	187	123	0.000801436951817646	0.0165151283130158
X2.6.1.52.Phosphoserine.transaminase	diagnosis	Ctl	0.397684141049422	0.114302704556658	187	187	0.000828838194872677	0.0165151283130158
X2.7.1.19.Phosphoribulokinase	diagnosis	Ctl	-2.88381555826981	0.837122258250677	187	130	0.000797008623956568	0.0165151283130158
X3.6.1.27.Undecaprenyl.diphosphate.phosphatase	diagnosis	Ctl	0.198785263229541	0.0575481983856925	187	187	0.00079501460636271	0.0165151283130158
X3.6.3.2.Transferred.entry.7.2.2.14	diagnosis	Ctl	-1.19918037306455	0.348384836282167	187	184	0.000820161650544574	0.0165151283130158
X4.1.1.49.Phosphoenolpyruvate.carboxykinase..ATP.	diagnosis	Ctl	0.264957217229681	0.0768890421728329	187	187	0.00084014871789755	0.0165151283130158
X5.3.1.5.Xylose.isomerase	diagnosis	Ctl	-0.695744151211615	0.202737225150532	187	187	0.000810843719488747	0.0165151283130158
X6.1.1.5.Isoleucine..tRNA.ligase	diagnosis	Ctl	0.177996734069724	0.0518461244002265	187	187	0.000818222258973222	0.0165151283130158
X6.2.1.16.Acetoacetate..CoA.ligase	Age	Age	-0.0580495602681228	0.016519819204863	187	180	0.00083379514038258	0.0165151283130158
X7.1.1.3.Ubiquinol.oxidase..H....transporting.	diagnosis	Ctl	-2.84936155612517	0.83110661272786	187	113	0.000846282037427147	0.0165151283130158
X7.2.4.2.Oxaloacetate.decarboxylase..Na....extruding.	diagnosis	Ctl	1.00118317389952	0.288290099889768	187	187	0.000844783768996276	0.0165151283130158
X1.3.3.4.Protoporphyrinogen.oxidase	diagnosis	Ctl	-1.56055846282239	0.454043170976322	187	180	0.0008520804918672	0.0165310246398827
X6.3.4.4.Adenylosuccinate.synthase	diagnosis	Ctl	0.244388969365882	0.0710952036717715	187	187	0.000859583369488931	0.0166119483731465
X3.4.21.88.Repressor.LexA	diagnosis	Ctl	0.538403114533416	0.157858744575329	187	187	0.000863038398914886	0.0166143222277592
X4.2.1.75.Uroporphyrinogen.III.synthase	diagnosis	Ctl	-2.32568846607555	0.681701922806364	187	149	0.000869656192880373	0.0166773299142367
X4.1.3.40.Chorismate.lyase	diagnosis	Ctl	-2.97003565478368	0.872367564150671	187	121	0.000902884312179678	0.0172482037568118
X1.17.99.7.Formate.dehydrogenase..acceptor.	diagnosis	Ctl	-2.60639097236741	0.766317286050888	187	96	0.000919838606380223	0.0173068501562709
X1.7.2.3.Trimethylamine.N.oxide.reductase	diagnosis	Ctl	-2.58429304272964	0.760464478623229	187	156	0.000916225307479358	0.0173068501562709
X2.6.1.57.Aromatic.amino.acid.transaminase	diagnosis	Ctl	-3.02996935003841	0.890811159753961	187	145	0.000917886213215948	0.0173068501562709
X2.6.1.83.LL.diaminopimelate.aminotransferase	diagnosis	Ctl	0.386507496227743	0.112680037436838	187	187	0.000917105569626245	0.0173068501562709
X3.6.4.12.DNA.helicase	diagnosis	Ctl	0.15169853604711	0.0445771098105369	187	187	0.000924439632614462	0.0173280301060741
X1.5.1.42.FMN.reductase..NADH.	diagnosis	Ctl	-3.06898113887188	0.904729094058842	187	118	0.000936104293009872	0.0174809588200271
X1.1.1.23.Histidinol.dehydrogenase	Age	Age	-0.0101954519949427	0.00296290330152362	187	187	0.000972892093289839	0.0180328623685619
X1.5.1.7.Saccharopine.dehydrogenase..NAD.....L.lysine.forming.	Age	Age	-0.0602276783576851	0.0175706162830603	187	187	0.000969867892745266	0.0180328623685619
X1.7.5.1.Nitrate.reductase..quinone.	diagnosis	Ctl	-3.26947205643218	0.966696367654862	187	113	0.000982053204594563	0.0181352491781796
X2.5.1.29.Geranylgeranyl.diphosphate.synthase	Age	Age	-0.04836475734443	0.0139489341969695	187	185	0.000987205722521716	0.0181631281641818
X3.2.2.9.Adenosylhomocysteine.nucleosidase	diagnosis	Ctl	0.270502849534883	0.0797801794861317	187	187	0.000993928672322997	0.0182195895595679
X7.6.2.2.ABC.type.xenobiotic.transporter	diagnosis	Ctl	-3.01327491912172	0.892995641400759	187	103	0.0009984969226733	0.0182362844558574
X1.1.1.298.3.hydroxypropionate.dehydrogenase..NADP....	diagnosis	Ctl	-2.73457305121773	0.809870696463076	187	112	0.00101245286478784	0.0184236860723801
X3.1.1.29.Aminoacyl.tRNA.hydrolase	diagnosis	Ctl	0.247265920406538	0.0730528804993261	187	187	0.0010408318298311	0.0188028532736879
X5.4.99.19.16S.rRNA.pseudouridine.516..synthase	diagnosis	Ctl	-2.49918337048749	0.743611714632932	187	145	0.00103794076132756	0.0188028532736879
X1.13.11.29.Stizolobate.synthase	diagnosis	Ctl	-2.43387042837016	0.724918988092585	187	98	0.00105503816200024	0.0189828199136642
X3.1.3.70.Mannosyl.3.phosphoglycerate.phosphatase	diagnosis	Ctl	-2.90925214300772	0.86682816063992	187	112	0.0010584083305252	0.0189828199136642
X2.1.1.192.23S.rRNA..adenine.2503..C.2...methyltransferase	diagnosis	Ctl	-0.417387748837463	0.12450556105649	187	187	0.00106684026979749	0.0190654680473487
X1.7.2.2.Nitrite.reductase..cytochrome..ammonia.forming.	diagnosis	Ctl	-1.18730491124137	0.355400468939929	187	186	0.00107539111904773	0.0190814950874448
X6.1.1.14.Glycine..tRNA.ligase	diagnosis	Ctl	0.196537826169032	0.0586923062247123	187	187	0.00107427534383799	0.0190814950874448
X2.1.1.200.tRNA..cytidine.32..uridine.32..2..O..methyltransferase	diagnosis	Ctl	-2.7683303296091	0.827591282768693	187	145	0.00108148918093026	0.0191216491351712
X4.2.2.n1.Peptidoglycan.lytic.exotransglycosylase	diagnosis	Ctl	-3.0858068321809	0.921799094401507	187	143	0.00108645176696168	0.019141514169862
X1.14.13.39.Nitric.oxide.synthase..NADPH.	diagnosis	Ctl	2.56320588157878	0.764446793459274	187	107	0.00109481762627279	0.0191727878938572
X6.2.1.17.Propionate..CoA.ligase	diagnosis	Ctl	-2.64427457583568	0.788837390175184	187	132	0.00109591747889075	0.0191727878938572
X2.1.1.264.23S.rRNA..guanine.2069..N.7...methyltransferase	diagnosis	Ctl	-1.84063327053209	0.55145346139929	187	175	0.00110909502927228	0.0192681108569741
X4.4.1.11.Methionine.gamma.lyase	diagnosis	Ctl	1.04990307584001	0.309297888745712	187	187	0.00110529464506019	0.0192681108569741
X1.1.1.94.Glycerol.3.phosphate.dehydrogenase..NAD.P.....	diagnosis	Ctl	0.216196218442559	0.0646651000901976	187	187	0.00111835638235871	0.0193615448695852
X2.7.4.14.UMP.CMP.kinase	Age	Age	-0.0471880286532845	0.0138171142878584	187	184	0.00112756261464889	0.0194533813032504
X3.1.3.48.Protein.tyrosine.phosphatase	diagnosis	Ctl	0.42701909017884	0.128135536690719	187	187	0.00113724677214141	0.019552801399645
X5.4.99.12.tRNA.pseudouridine.38.40..synthase	diagnosis	Ctl	0.285532911453332	0.0843464863155494	187	187	0.00115122551159102	0.0197251216522091
X1.2.4.1.Pyruvate.dehydrogenase..acetyl.transferring.	Age	Age	0.0687346533337936	0.0205500233824678	187	174	0.00119574886620308	0.0204178213934539
X2.7.8.11.CDP.diacylglycerol..inositol.3.phosphatidyltransferase	Age	Age	-0.066046206314775	0.0194874275273301	187	182	0.00121269628698758	0.0204273773206759
X2.7.8.37.Alpha.D.ribose.1.methylphosphonate.5.triphosphate.synthase	diagnosis	Ctl	-3.01819237808279	0.910406950344454	187	112	0.00121141589340158	0.0204273773206759
X3.2.1.n1.Blood.group.B.branched.chain.alpha.1.3.galactosidase	diagnosis	Ctl	-1.58880991342214	0.478020779962537	187	181	0.00120549613912658	0.0204273773206759
X4.1.1.12.Aspartate.4.decarboxylase	diagnosis	Ctl	-1.60528690591669	0.483888031134012	187	173	0.00120221815783267	0.0204273773206759
X6.3.1.1.Aspartate..ammonia.ligase	Age	Age	-0.00718419133243673	0.00214392060206254	187	187	0.00124307478118144	0.0208685887507429
X6.1.1.13.D.alanine..poly.phosphoribitol..ligase	diagnosis	Ctl	2.14912258711209	0.643953125438489	187	177	0.00126327232398962	0.0211364959980277
X1.5.1.34.6.7.dihydropteridine.reductase	diagnosis	Ctl	-1.33015966414613	0.403766023436324	187	181	0.00128495069410315	0.0211887910748949
X2.7.1.184.Sulfofructose.kinase	diagnosis	Ctl	-2.50473131823435	0.759171124295212	187	95	0.00129299410315735	0.0211887910748949
X2.7.2.3.Phosphoglycerate.kinase	diagnosis	Ctl	0.265808086050418	0.0799396024706922	187	187	0.00128829673809216	0.0211887910748949
X3.2.1.196.Limit.dextrin.alpha.1.6.maltotetraose.hydrolase	diagnosis	Ctl	-2.53062753777135	0.766627547770807	187	100	0.00127195894097684	0.0211887910748949
X3.2.1.n2.Blood.group.B.linear.chain.alpha.1.3.galactosidase	diagnosis	Ctl	-1.51013644520301	0.457609875895244	187	181	0.00128791814618134	0.0211887910748949
X3.4.24.70.Oligopeptidase.A	diagnosis	Ctl	-2.51329327066766	0.760644459985328	187	169	0.00129614546286461	0.0211887910748949
X6.2.1.26.o.succinylbenzoate..CoA.ligase	diagnosis	Ctl	-1.92137318959341	0.582963954200193	187	174	0.00128988211276535	0.0211887910748949
X1.16.1.1.Mercury.II..reductase	diagnosis	Ctl	-1.16826478356987	0.355526105402956	187	185	0.00131737042615436	0.0214653887085152
X4.2.1.55.3.hydroxybutyryl.CoA.dehydratase	Age	Age	-0.0552635576006445	0.0165803655094387	187	186	0.00132750240907385	0.0215600228392255
X4.2.1.9.Dihydroxy.acid.dehydratase	Age	Age	-0.00781813224896973	0.00234995936172959	187	187	0.00134812050424559	0.0218237949161316
X1.2.1.88.L.glutamate.gamma.semialdehyde.dehydrogenase	diagnosis	Ctl	-1.74578863240226	0.533654578003101	187	180	0.00136840390652283	0.0219619001538092
X2.3.3.13.2.isopropylmalate.synthase	Age	Age	-0.00609708471756074	0.0018004979483835	187	187	0.00137988334627686	0.0219619001538092
X2.7.1.191.Protein.N.pi..phosphohistidine..D.mannose.phosphotransferase	diagnosis	Ctl	-1.11986901861698	0.341621538649425	187	185	0.0013830799535291	0.0219619001538092
X2.7.7.58..2.3.dihydroxybenzoyl.adenylate.synthase	diagnosis	Ctl	-2.69603391498863	0.82255140399967	187	109	0.00137554336780968	0.0219619001538092
X4.3.3.7.4.hydroxy.tetrahydrodipicolinate.synthase	diagnosis	Ctl	0.275438617706695	0.0824558023552181	187	187	0.00137266475862297	0.0219619001538092
X6.3.2.3.Glutathione.synthase	diagnosis	Ctl	-2.0971912841008	0.639716067845669	187	169	0.00138025509581607	0.0219619001538092
X1.16.1.9.Ferric.chelate.reductase..NADPH.	diagnosis	Ctl	-2.68752401422993	0.821452710574494	187	126	0.00140825056936084	0.0222200548697251
X2.7.2.8.Acetylglutamate.kinase	Age	Age	-0.00742007902877232	0.0022188292506406	187	187	0.00140527693588203	0.0222200548697251
X1.7.1.15.Nitrite.reductase..NADH.	diagnosis	Ctl	-2.76650922966336	0.849810059300218	187	103	0.00144903293460315	0.0225777444122853
X3.2.1.28.Alpha.alpha.trehalase	diagnosis	Ctl	-1.94350223147221	0.594795470140977	187	178	0.00144464560834444	0.0225777444122853
X3.5.1.n3.4.deoxy.4.formamido.L.arabinose.phosphoundecaprenol.deformylase	diagnosis	Ctl	-2.12658519265485	0.651777289581563	187	95	0.00143984565960098	0.0225777444122853
X3.5.3.26..S..ureidoglycine.aminohydrolase	diagnosis	Ctl	-2.67241450941145	0.819352458363361	187	86	0.00144790950372375	0.0225777444122853
X1.7.99.4.Nitrate.reductase	diagnosis	Ctl	-2.00085289898839	0.612610949050021	187	184	0.00145886733071373	0.0226601635854787
X3.5.1.110.Peroxyureidoacrylate.ureidoacrylate.amidohydrolase	diagnosis	Ctl	-1.89408930634847	0.581624733012842	187	87	0.00147069306901925	0.0227729057209005
