# features	HSM67VEO	CSM5MCUQ_P	CSM67UAU	CSM79HJM	CSM5FZ3T_P	CSM79HNO	HSM5MD4U_P	MSM5LLFG_P	HSM5MD87_P	HSM7J4HM	MSM5LLFK_P	MSM6J2K2	MSM9VZL5	MSM9VZMO	MSMA267V	PSM6XBVI	PSM7J4EF	MSM5LLHV_P	MSM79H5E	MSM5LLIS_P	MSM6J2JN	MSM6J2Q1	ESM5MEB7	HSM5MD57_P	MSM5LLIQ_P	MSM79H7C	HSM7J4LP	HSM5MD8P_P	CSM5MCV1_P	MSM79H8D	PSM6XBRK_TR	PSM6XBSE	HSM5MD8A_P	CSM5MCU4_P	HSM7J4JH	HSMA33IE	PSM7J199	CSM67U9H	ESM5MEEJ_P	PSM6XBSI	CSM6J2H9_P	HSM6XRQB	PSM6XBT3	PSM7J177	CSM7KORO	CSM5MCUG_P	ESM5GEYU_P	MSM5LLHR_P	ESM5GEYY_P	ESM5MEE2_P	ESM5MEA7_P	MSM6J2JZ	HSM6XRR5	CSM79HHO	HSM67VI3	HSM7CZ3A	ESM5MEDZ_P	HSM7J4J7	MSM5LLIC_P	HSM5MD62	HSM6XRUL	MSM9VZFL	HSM7J4NO	PSMA265X	CSM5MCXT	ESM5MEDN	MSM5LLDI	PSMA266U	HSM5MD82_P	MSM5LLH2_P	MSM9VZMM	MSM5LLDK	CSM5MCTZ_P	HSM7CZ2Z
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.37567209428535026	0.0	0.0	0.0	0.0	0.5770314020773992	0.0	0.0	0.2805325516580094	0.354622608369685	0.3958953716433694	0.0	0.1688639590128784	0.0	0.0	0.0	0.0	0.0	0.0	0.42509018860095815	0.38013155994893816	0.47794127601193054	0.33830423613692956	0.14167362406193296	NaN	0.0	NaN	0.0	0.3978396660342191	0.1977203598263842	0.0	0.39181181611196275	0.0	0.0	0.775827551642696	0.4684515080344982	0.16562113513474264	0.251810878477181	0.0	0.0	0.0	0.0	0.0	NaN	0.42017810574574477	0.2840209342104051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5993337063123156	0.8468304409249056	0.3601854073829763	0.39893004225318035	0.28212217081332064	0.24534636642900348	0.0	0.0	0.0	0.0	0.26939486161844467	0.42638388765147256	0.0	0.0	0.4867968155244573	0.0	0.18260787856728453	0.0	0.0	0.06814193098711939	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	4.597240298041437	0.0	NaN	0.0	NaN	0.4399464377817155	0.0	0.0	0.0	0.0	Inf	11.397860602595902	NaN	3.5524275373259586	0.0	0.0	0.0	0.0	0.0	NaN	0.0	1.8177377613154853	0.0	0.0	NaN	0.0	0.0	NaN	0.7312581946898462	3.307165360343802	0.0	0.0	0.0	0.0	2.7003451289589693	NaN	12.235743066803689	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	8.745023530283312	0.0	0.0	0.0	3.0447708348524403	1.3428416952919073	2.9773951446336135	3.7819014159268955	0.0	1.2026848390909404	2.35653218827544	3.9024396666248733	2.079073071829642	1.9358500886301817	3.3200185032043383	0.0	0.0	NaN	0.0	0.0	1.5920214785550724	0.0	0.0	12.312189655296558	0.0	0.0	NaN
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	0.0	NaN	1.6546890532217822	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0	0.0	NaN	NaN
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	1.011790976733267	0.9651907362457689	1.0146569934800411	1.0339876137879762	0.7958265500736763	0.5407302836872551	3.031557123586247	0.5306552824757104	0.7224069689835384	0.752521653107358	0.9838906500037177	1.0631515649313792	0.7259898087906663	0.9092182211887971	0.7590708593376694	0.5670680256776723	0.0	0.5760330297356839	0.0	0.5867290073081567	0.8504575809171153	0.8644598145050554	1.066191630604652	1.3802287674526441	Inf	0.770888145277096	NaN	0.5148466887479863	0.8023654405615638	0.7132217752663202	1.401742931840941	0.7281354580229434	0.6278978198610952	0.8294248522259184	0.21241521010081302	0.537374225078673	1.354873675597849	0.9852670613858218	0.634957228348822	1.0814723928235306	0.8183805507549075	1.3311582564339468	0.30566577165208064	NaN	1.6383384284533107	0.9576952607694216	1.0589112350610026	0.6983835411808726	0.7705864345318625	1.2780654464673455	2.7041197224352973	1.0108402422146772	0.8571423441672114	0.7005677108198338	1.4951118927502538	0.9695240879006466	0.7621213841504589	0.5063883656805233	0.9007718256341565	0.4428496605849417	1.3038698192103695	0.868007378224967	0.4110532235212885	0.7570972215165764	0.6244286615131298	0.5018456413834566	0.0	0.6546320393626722	0.6632900829307183	0.7329692343834738	1.0743967968252146	1.0660932690390958	1.0827692708337668	0.0
ECASYN-PWY: enterobacterial common antigen biosynthesis	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN
FAO-PWY: fatty acid &beta;-oxidation I (generic)	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN
FASYN-ELONG-PWY: fatty acid elongation -- saturated	1.4933885766280757	0.0	0.0	0.0	0.0	1.3129802949466005	0.0	0.0	0.0	0.0	0.669969433549277	0.0	0.6705771861253614	0.7430493324123992	0.0	0.739905776530124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inf	0.5266559821846533	NaN	0.0	1.8539340574399352	0.0	0.0	0.3615270097897962	1.713080828138341	Inf	1.871216020837485	0.6307783921310715	0.0	0.0	0.0	0.0	0.0	0.0	2.381973755306747	NaN	0.0	0.3962715954672059	0.0	0.0	0.31244885853028675	0.0	0.0	4.851983656267308	7.529397539484707	1.3987412011603935	1.1853535270455815	0.0	0.22894286395523503	2.7483903196414112	0.500242886143301	0.0	0.47514740417462525	0.0	0.0	1.1319173938324512	0.7270069705164736	0.0	0.0	0.39326827191506664	0.0	0.0	0.38914816962194054	0.5173385998820305	0.0	0.0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.9048152817086592	0.0	1.3387647449230542	0.9146788816410517	1.3708901791953418	1.4778276210213217	2.6716023178181105	1.0002892769901894	0.8423121965178488	0.8316890578445819	1.396976321003046	0.17682249904485145	0.8470687472052825	0.5716660818182441	0.44902951398740676	0.5611231549251717	0.0	2.565075479340386	0.0	1.5820668054691147	0.7629057484117135	1.460839972912899	0.0	1.4534945301611937	0.6100983272936654	0.490895373421205	0.0	0.28530980865854333	3.0375755659517996	0.6805819237180363	3.6368931336790773	0.8099133337333709	0.28363457001165004	1.170882470386969	0.3249260258109175	0.9952613318937801	0.42184979700468717	1.7150824088817602	0.744358367754899	1.3891675565990196	0.5460101314229393	1.9522688054117054	1.7918042528920235	NaN	1.1027627046197972	0.9005842909661025	2.1564341929637503	0.3165324887380028	2.2019562677147837	1.121472148425597	2.2908747116461394	0.4378548017218477	1.0757121983007014	0.49736785206986533	0.41764146264561164	0.5442487776485202	0.9976401282911795	1.2412164590343557	0.8813552516007137	0.9842058228289045	0.4804691920141755	0.46787913170242756	1.8411534458841587	0.4318182248377352	0.5989362824031579	0.0	0.0	0.6820845881714733	4.738264066501373	0.2782716412735074	0.858511488243251	0.9440342429753649	0.8240188393094073	0.0
FERMENTATION-PWY: mixed acid fermentation	NaN	0.0	0.0	0.0	NaN	0.7213473245994988	0.0	NaN	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	NaN	0.8048613811439034	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	0.0	0.0	3.8053980001705856	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	NaN	5.512695428358496	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.4315765922806889	0.0	0.0	NaN	0.0	NaN	0.0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.4234693956678869	NaN	NaN	0.0	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.8050283463409585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6112657271280239	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.22869150430864157	0.0	NaN	NaN	0.0	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	2.445828459676607	4.238189124044677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4540353736917415	0.0	0.8199042970242884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	1.447846096086006	NaN
FUCCAT-PWY: fucose degradation	0.8657381920010375	0.0	0.0	4.433506529714242	0.0	0.6293136490848465	0.0	0.0	0.0	0.7326509374709198	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	3.9978146153077385	0.0	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.5300434843176143	0.0	NaN	NaN	0.0	NaN	0.0	0.0	2.3681847570793506	NaN	0.0	0.0	0.0	0.0	0.0	NaN	3.3053865359006678	4.913603135040302	0.0	0.0	0.0	1.756621276623286	0.0	0.0	0.0	0.0	0.0	0.0	0.4919568787832227	0.0	0.9033686468868631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.528180839632351	NaN
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.5005284174478579	0.0	0.0	1.1972945512587905	0.0	0.74733193745084	0.0	0.0	0.0	1.9759596528260486	Inf	0.0	0.8071040930793169	0.5811087954961841	0.0	0.0	0.0	0.0	0.0	1.4950535254603377	0.0	0.4194087348245667	0.0	1.4958230553331293	NaN	1.5778292744388471	NaN	0.47214124343461694	0.5672615353338563	1.9184107802748527	0.0	0.9791679101746897	5.731577756090701	6.802596040179738	0.0	0.0	0.4134433809881512	0.0	1.7702493465514366	0.0	0.0	0.0	0.0	NaN	1.01335650031458	0.7108196990122626	0.0	0.0	0.0	2.5934133536542934	0.0	0.0	0.653790551331083	0.5525202542964694	0.0	1.525123280436503	0.334541799459956	0.604657464455421	1.66268294064371	0.0	0.8598514831577962	0.0	0.0	0.9170296672927036	0.24268333151886315	0.0	0.0	0.3739549570526467	0.0	0.516904651325981	0.0	0.0	0.40033371006412316	0.0
GALACTARDEG-PWY: D-galactarate degradation I	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0
GALACTUROCAT-PWY: D-galacturonate degradation I	0.9518191384222532	0.0	0.0	1.545757646680615	0.7932581519076569	0.9683011680133375	0.0	0.0	0.7895514326354575	4.6473814412358845	Inf	0.0	1.5110342378947585	1.952508877283046	1.4922969373619326	0.0	0.0	0.0	0.0	3.0365984231494885	0.0	1.2185902676026337	0.0	3.936723554376441	NaN	4.455122561472671	NaN	3.061705386936739	1.7535641890749274	2.1605052400643063	0.0	3.1457321804816436	24.845560877106436	5.233400101461266	0.0	0.0	1.0739712617281658	0.0	6.262557335153242	0.0	0.0	0.0	0.0	NaN	1.371590203270226	1.695684556765897	0.0	10.440482658106319	2.975230416506233	4.428519262696118	0.0	0.0	0.5224651783417591	0.6548443530241888	0.0	1.7430698753488918	0.5127266127273178	0.6480830015936899	3.0968974065959847	0.0	2.0729086047923357	0.0	2.3267835282928893	2.471481383278073	0.5384073917532021	0.0	0.0	1.5630796913437999	0.0	1.8577143249696764	0.7644210253654039	0.0	1.3657502235245078	0.0
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.0	2.210663248926972	0.0	9.557891268141084	0.0	0.18712473752633194	0.7455688972016589	0.0	0.0	0.34287555666065433	Inf	0.0	0.0	3.1185412980306553	0.0	3.5784676434098275	0.0	2.865775801937623	0.0	0.4790058599339285	0.0	0.9668324266517263	0.0	1.9784320723335829	NaN	0.8841861877355525	0.0	0.4396003697476923	5.067676888130644	1.2129087315193356	0.0	1.2133146920855964	0.0	2.9141467304526345	2.18306178203461	0.33523173320048805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.5366671366885893	0.09557684021683004	0.0	0.0	0.0	0.7389956705751178	0.0	1.3647422670243827	0.0	0.7225789675531082	0.0	0.0	1.6521546344899047	0.0	0.39734318916575007	0.0	3.281044506371987	0.0	0.0	2.241873129851084	0.6462534983231105	0.0	0.0	0.6293548823935893	3.8720594245693585	1.1576819666632439	1.0489582525421361	1.3306628670167209	0.0	0.0
GLUCARDEG-PWY: D-glucarate degradation I	NaN	0.0	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	0.0	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0	NaN
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0
GLUCONEO-PWY: gluconeogenesis I	9.317191410120916	6.458724644942175	3.3135880035297816	7.003324010880893	1.0864891342939296	2.9500494716662344	0.9606277850237921	4.193602744849048	3.5329408060215832	2.4874270366529925	Inf	11.110427104217157	28.37399330963372	6.437834322606451	0.0	0.8284656291276303	0.0	5.98409047745253	0.0	8.19228395298408	4.511934684254798	6.296894693747267	25.593156747670744	1.346192020870947	NaN	40.38969206590957	0.0	27.81063586976457	2.1485652193609135	3.460609961821065	0.0	6.342133104306077	8.537971792352778	Inf	6.559526026772419	3.249793151677014	4.474048741380563	20.0057483638553	3.2100850816080277	8.335910215442302	4.481353483913845	0.0	9.114887534263197	NaN	5.7781878470454	5.047381511868025	2.976765757264432	8.284893328176828	5.580805910726685	7.524050243305321	1.021639543366865	8.99464881723629	3.1063703628166097	2.4248865967466355	11.384359846996375	11.682023397077819	5.2672404638353685	2.126551725600499	3.6481116126074538	5.768001221852724	4.857521382053811	4.703653069849021	15.202344119374576	1.5908461638971234	4.047576369746467	0.0	0.0	4.449175842670895	2.977132371473668	4.150113461274749	8.719847831233164	2.650178950861874	4.907471837017838	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.0	0.0	NaN	0.0	NaN	0.6663834330491238	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	7.079892112942606	0.0	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	0.6979663703143956	Inf	NaN	NaN	0.0	NaN	0.740172558575405	NaN	7.50448305962661	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	2.352427506941565	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	Inf	1.7929047024347822	0.0	NaN	0.0	NaN	0.0	0.0	NaN	0.0	0.0	0.0	18.15143086188788	0.0	0.0	0.0	0.0	NaN
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	0.5707015916595505	0.0	0.0	1.2523934968724184	0.0	0.6008597445803144	0.0	1.271584028965747	0.6128074311900907	2.619105795021038	0.3679684071791103	0.0	1.0626089893126824	0.5462038402584305	0.0	0.8402487835735171	0.0	0.0	0.0	0.7545481066683839	0.7615965135835363	0.39557178325963566	0.0	3.229498540349765	NaN	1.4798967838206711	NaN	1.3672669496143426	0.5145317245518627	1.9246710549459238	0.0	0.5255522925577952	7.889505524133447	14.17047343203335	0.0	0.0	0.6252025253412659	0.0	1.4878558228980965	0.0	0.0	0.0	0.0	NaN	0.699679623167944	0.7841197668433721	0.0	3.9918404702241057	2.310394470134875	2.2124517308419436	0.0	0.0	0.577352582876249	0.2820516977042699	0.0	1.769126515653834	0.3341806773449367	0.7739893218997979	1.74070315692566	0.0	0.7823889713706275	0.0	2.4483977455390744	1.2104429897845377	0.5256109155737804	0.0	0.0	0.5658602467635913	0.0	0.9914631963945294	0.49988444357303313	0.0	0.6461823200515889	0.0
GLUDEG-I-PWY: GABA shunt	0.0	2.847107336633878	0.0	0.0	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN
GLUTORN-PWY: L-ornithine biosynthesis I	0.3700360014581597	0.0	0.0	0.5077782613414243	0.0	0.40398997455937014	0.0	0.31216271037960036	0.5654993093561362	0.12082604296504987	Inf	0.0	0.16761228221355606	0.6866456973273469	0.0	1.0691821515148903	0.0	0.0	0.0	0.7876327038891165	0.41088536004154547	0.4764317219804777	0.0	0.5200832361274657	NaN	0.3194621945424121	NaN	0.1419626996650654	0.20528474840953748	0.25657730104929166	0.0	0.589535306030206	0.0	0.375067740072938	0.0	0.0	0.9428068430074759	0.3527864188117663	0.0	0.0	0.2998276306668778	0.0	0.0	NaN	0.0	0.19145636400402222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7110691662259507	1.520679409390618	0.20642282670269932	0.88699684225733	0.2582773710943124	0.23710450211032938	0.5231868751426934	0.42575118545716256	1.0416886588437113	0.0	0.746774014175855	0.32732527244058934	0.0	0.0	1.250474342650893	0.0	0.17861908156988576	0.8572512469845509	0.0	0.0	0.0
GLYCOCAT-PWY: glycogen degradation I	0.0	0.0	NaN	0.0	NaN	0.5413314278387233	0.0	NaN	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.9715123683262311	Inf	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	Inf	0.0	0.0	NaN	0.0	NaN	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	1.242892487119149	1.7159329480598855	1.020409236138077	3.580687896313888	1.7088522554505037	3.2974626953796675	3.1952321093812306	2.397943898043921	2.3956152210667137	2.3918883594868054	2.2432896188822444	1.3848352868506943	1.9346938426851203	1.4120455730716535	1.2518874955223669	3.435357660441132	0.0	6.4610107971205455	0.0	4.320102735599576	2.368893684063534	0.9736800776035711	1.0075356470497439	2.9425462630266037	Inf	2.8706625810463793	0.0	4.576932450724145	1.2625091019340453	3.2575204820157633	5.151560497229202	1.4033982169357693	2.0682118386379864	3.508573920830403	2.863701159144864	0.8549320551161834	0.9778474694523811	1.447754938668663	3.1544426484260413	0.0	4.992659072325701	2.5577839019775066	0.0	NaN	2.2556644093970166	2.1090734381986946	4.054018893235895	3.1635776090614525	3.822054340215485	3.7419015652470646	2.634972336825302	0.6192437098710534	1.005066699401214	1.6700522295294475	1.117269106219873	1.8251362550571395	1.4739026516821023	1.7351162018847661	0.9548561264742449	0.814979252620749	2.8112188617171685	0.24063369009576704	2.356230027983625	4.588506003552866	1.1266149629699402	0.0	0.0	0.824967538310958	3.7086694312463813	4.365446779099428	1.6460592086402523	0.9832818205183518	1.6759647608798616	0.0
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	25.158172947964296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	1.6860737991444477	0.0	0.0	7.73824806274002	0.0	0.8610120740878757	0.0	0.0	1.9415157809458974	4.044218233936844	Inf	0.0	0.0	0.0	0.0	2.4297295711300517	0.0	0.0	0.0	0.0	2.688431509176825	0.0	4.037500039684246	0.0	NaN	7.721308399178428	NaN	1.3787471798393915	1.0741060478694333	1.550143051030301	0.0	0.0	0.0	Inf	0.0	0.0	3.0798953031182954	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.9047198615028107	4.129059075525469	0.0	3.142697191755263	3.4736834729614356	0.5548687049517341	0.0	5.13853000017664	0.0	7.115254095259079	9.819150513567006	1.2494723907214929	1.9645095226050422	1.1856415418711854	0.0	1.0049098471750375	0.0	0.0	0.8065749992183948	1.1837167874997898	0.0	0.0	0.7293592892400553	0.0	0.0	2.3190266376683533	2.8331616778685915	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	NaN	0.0	NaN	NaN	NaN	0.12785117995388479	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	10.18628771232541	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	2.571142651703515	3.1606607271666123	6.758172264335943	17.610082290909293	2.4673517457387306	2.457861031342232	0.591903675685619	1.299374788075558	3.031371906520221	5.680732719532878	Inf	9.620688331566283	2.1189996277101235	4.689203042281295	9.505666576290063	3.245243550459836	0.0	2.2744678217083187	0.0	9.250203074742513	2.7001766533908294	2.7335242066044247	6.634477070688836	2.7001172130410036	NaN	4.436803036908436	0.0	7.167950293537644	3.273948895481162	2.741811328681206	0.0	7.1009670238967875	5.092906097553273	11.030311567389655	6.842339139201136	4.5800807244950565	0.8492086226653575	22.4288830989456	4.298536117334741	4.608564494959354	2.7725119022512277	0.0	5.506540794142616	NaN	11.562654030596885	9.873323581087524	4.366600720987245	5.252651633742009	2.6809776637563725	10.425763276281163	3.926497364390441	8.760462412546493	4.261722377269555	5.487372586363319	7.625534762746722	2.4376946773365367	5.588140438958351	3.875789173314153	7.181175273430271	2.133765737092929	3.605421324594275	1.9346993321940962	8.266165167968019	2.830061122772215	4.483583326469806	0.0	0.0	6.817658195738978	7.528502637358343	4.477827810112636	2.3153247377012183	3.336201473806823	4.318801637040539	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle	NaN	11.400744941109046	NaN	NaN	NaN	0.05683923188872952	0.0	0.0	0.0	NaN	Inf	NaN	NaN	NaN	NaN	Inf	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.12394942569379415	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	Inf	0.0	NaN	NaN	NaN	NaN	14.720667715821925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN
